iter	Logloss
664	0.02859077362
665	0.02858439215
666	0.02858278446
667	0.02858030825
668	0.0285773639
669	0.02857400686
670	0.02857048349
671	0.02856499826
672	0.02856150878
673	0.02855864759
674	0.02854989154
675	0.0285464113
676	0.02854379341
677	0.02853742426
678	0.02853055617
679	0.02852568075
680	0.02851416515
681	0.02851155342
682	0.0285027943
683	0.02850047824
684	0.02849895063
685	0.02848930142
686	0.02848312322
687	0.0284790424
688	0.02847574695
689	0.02846626714
690	0.02846297169
691	0.02845671341
692	0.02845347339
693	0.02845125281
694	0.02844009448
695	0.02843522213
696	0.02842588091
697	0.02842113485
698	0.0284101305
699	0.02840403238
700	0.02839759239
701	0.02839206711
702	0.0283853253
703	0.02837877443
704	0.02837280258
705	0.02836597453
706	0.02835986716
707	0.02835179484
708	0.02834589999
709	0.02833690063
710	0.02833116593
711	0.02832502161
712	0.02831847998
713	0.02831051854
714	0.02830499019
715	0.02829718274
716	0.02829241511
717	0.02828186351
718	0.02827315982
719	0.02826862934
720	0.02826053239
721	0.02825575552
722	0.02824936173
723	0.02824348843
724	0.02823761822
725	0.02823007256
726	0.02822361717
727	0.02822253614
728	0.02821667824
729	0.02821055855
730	0.02820270183
731	0.02819541795
732	0.02818946458
733	0.02818227311
734	0.02818004329
735	0.02817492456
736	0.0281690759
737	0.02816203226
738	0.0281543326
739	0.02815330393
740	0.02814808972
741	0.02814700253
742	0.02814598002
743	0.0281428632
744	0.02814177909
745	0.02813838508
746	0.02813273661
747	0.02812584388
748	0.02812011534
749	0.02811792556
750	0.02811116834
751	0.02810541516
752	0.02810438341
753	0.02809697326
754	0.02809387492
755	0.02809083818
756	0.02808534678
757	0.02807873432
758	0.02807147509
759	0.02806650727
760	0.02806194907
761	0.02806043994
762	0.02805940511
763	0.02805397223
764	0.02804901366
765	0.02804380253
766	0.02803869304
767	0.02803436583
768	0.02802897608
769	0.02802753162
770	0.02802111319
771	0.0280200876
772	0.0280186339
773	0.02801650264
774	0.02801551092
775	0.02800704746
776	0.02800558761
777	0.02800033336
778	0.0279951284
779	0.02798996963
780	0.02798296295
781	0.02797831851
782	0.02797733296
783	0.02797314743
784	0.02797210951
785	0.02796681215
786	0.02796194597
787	0.0279571845
788	0.02795501628
789	0.02794681461
790	0.02794207162
791	0.02793523741
792	0.02793069769
793	0.02792979838
794	0.02792886826
795	0.02792748848
796	0.02791952396
797	0.02790828862
798	0.02790732463
799	0.02790632983
800	0.02790037954
801	0.02789944326
802	0.02789431221
803	0.02788347726
804	0.02787858336
805	0.02787402208
806	0.02786922058
807	0.02786445603
808	0.0278598732
809	0.02785418161
810	0.02785204111
811	0.02785068597
812	0.02784931851
813	0.02783844352
814	0.02783752572
815	0.02783662024
816	0.02783214213
817	0.0278265799
818	0.02782005983
819	0.02781868313
820	0.02781735263
821	0.02781345353
822	0.02780273253
823	0.02780185477
824	0.02779127544
825	0.02778361583
826	0.02777326441
827	0.02777233737
828	0.02776483483
829	0.02776351665
830	0.02776261117
831	0.02775517023
832	0.02774500668
833	0.02774067024
834	0.02773643235
835	0.02773215442
836	0.02772781489
837	0.02772352157
838	0.02771832584
839	0.02771458381
840	0.02771048143
841	0.02770632362
842	0.02770002222
843	0.02769382554
844	0.02768970161
845	0.02768563003
846	0.02768165393
847	0.02767548805
848	0.02766848444
849	0.02766454838
850	0.02765853957
851	0.02765272787
852	0.02764884109
853	0.02764303555
854	0.02763735936
855	0.02763652164
856	0.02762943796
857	0.02762853248
858	0.02762426071
859	0.02761727866
860	0.0276164163
861	0.02761262191
862	0.027607959
863	0.02760422621
864	0.02760055502
865	0.02759842067
866	0.02759759219
867	0.02759349905
868	0.027586671
869	0.0275858456
870	0.02758472145
871	0.02757794575
872	0.027573289
873	0.02756325481
874	0.02756242017
875	0.02756161941
876	0.02756077552
877	0.02755621733
878	0.02755087685
879	0.02754729189
880	0.02754202841
881	0.02753544674
882	0.02752689705
883	0.02752244973
884	0.02751894484
885	0.02751549848
886	0.02751209523
887	0.02750755552
888	0.02750108165
889	0.02750033016
890	0.02749518371
891	0.02749085035
892	0.0274875241
893	0.02748425636
894	0.02748195571
895	0.02747554344
896	0.02747475499
897	0.02747404046
898	0.02746955002
899	0.02746536757
900	0.02746090177
901	0.02746019957
902	0.02745387353
903	0.02744546859
904	0.0274447325
905	0.02744398717
906	0.02744077796
907	0.0274345936
908	0.02742970894
909	0.02742559424
910	0.02742247742
911	0.02741936368
912	0.02741456218
913	0.02741378605
914	0.02741155007
915	0.02740629275
916	0.02740324369
917	0.02740020694
918	0.02739574422
919	0.0273912661
920	0.02738719145
921	0.02738254086
922	0.02738026176
923	0.02737424063
924	0.02736596196
925	0.02736394773
926	0.02735805904
927	0.02735734759
928	0.0273530019
929	0.02734840367
930	0.02734417502
931	0.02733608422
932	0.02733213584
933	0.02732763616
934	0.02732180291
935	0.02732111302
936	0.0273166041
937	0.02731217526
938	0.0273042323
939	0.02730008988
940	0.0272960645
941	0.02729171266
942	0.02728777044
943	0.02728007386
944	0.02727588833
945	0.02727192763
946	0.02726973169
947	0.02726393847
948	0.02725628193
949	0.02725060883
950	0.02724742733
951	0.02723987859
952	0.02723606572
953	0.0272319695
954	0.02722798416
955	0.0272241713
956	0.02721941907
957	0.02721474076
958	0.02721095561
959	0.02720692099
960	0.02720328367
961	0.02719937841
962	0.02719566102
963	0.02718584242
964	0.02715760317
965	0.02712992753
966	0.02710284939
967	0.02707638722
968	0.02705047326
969	0.02703771648
970	0.02702515064
971	0.02701280348
972	0.02698836478
973	0.02697636564
974	0.02696453589
975	0.02695293097
976	0.02694149544
977	0.02691815933
978	0.02690705335
979	0.02689613524
980	0.02688539268
981	0.02687482876
982	0.02687277757
983	0.02685041778
984	0.02684837583
985	0.02683813837
986	0.02683605638
987	0.02681629907
988	0.02680633264
989	0.02680434305
990	0.02679457065
991	0.0267849584
992	0.02677549091
993	0.02677346436
994	0.02675448009
995	0.02675252746
996	0.02674336179
997	0.02673222501
998	0.0267302077
999	0.02671953598
